paper_id,keyword_id
WOS:001301887600001,high-energy-density materials (hedm)
WOS:001301887600001,structural prediction
WOS:001301887600001,first-principles
WOS:001288198400001,health monitoring
WOS:001288198400001,robotics
WOS:001288198400001,self-powered sensing system
WOS:001288198400001,tactile sensor
WOS:000901602000001,functionalized lignin
WOS:000901602000001,pyrene
WOS:000901602000001,boron nitride nanosheets
WOS:000901602000001,dispersion
WOS:000901602000001,thermal conductivity
WOS:001138368900001,schiff base epoxy
WOS:001138368900001,graphite
WOS:001138368900001,lignin functionalization
WOS:001138368900001,thermal conductivity
WOS:001138368900001,interface compatibility
WOS:001596186700001,johnson-cook constitutive model
WOS:001596186700001,laser shock peening
WOS:001596186700001,magnesium alloy
WOS:001596186700001,residual stress
WOS:001307321600001,two-dimensional grating
WOS:001307321600001,trapezoidal arrays
WOS:001307321600001,2 x 2 splitter
WOS:001307321600001,extinction rate
WOS:001166992300062,data collection
WOS:001166992300062,data models
WOS:001166992300062,training
WOS:001166992300062,machine learning
WOS:001166992300062,computational modeling
WOS:001166992300062,throughput
WOS:001166992300062,machine learning algorithms
WOS:001166992300062,internet of vehicle (iov)
WOS:001166992300062,throughput maximization
WOS:000788133800010,adsorption
WOS:000788133800010,5-hydroxymethylfurfural
WOS:000788133800010,isotherm
WOS:000788133800010,thermodynamics
WOS:000788133800010,kinetics
WOS:000788133800010,mechanism
WOS:000415133100022,complex dynamical networks
WOS:000415133100022,stabilization
WOS:000415133100022,uncertain nonlinearities and disturbances
WOS:000415133100022,time-varying
WOS:000415133100022,different dimensions
WOS:001763177400001,graphene
WOS:001763177400001,nonreciprocal thermal radiation
WOS:001763177400001,te polarization
WOS:001763177400001,silicon square-ring arrays
WOS:001763177400001,guided-mode resonance
WOS:000831032400004,silicene
WOS:000831032400004,topological interface states
WOS:000831032400004,inner -edge states
WOS:000403736700006,multi-class classification
WOS:001043758800001,textile wastewater
WOS:001043758800001,waste aluminum polishing solution
WOS:001043758800001,adsorbent
WOS:001043758800001,composite hydrated alumina
WOS:001043758800001,adsorption mechanism
WOS:001043758800001,industrial waste
WOS:000407043400022,problem solving
WOS:000407043400022,incompatible problem
WOS:000407043400022,gep
WOS:000407043400022,esgm
WOS:000407043400022,operation of extension transformations
WOS:001096972300001,photothermal effect
WOS:001096972300001,methanol reforming into hydrogen
WOS:001096972300001,metal-organic framework
WOS:001096972300001,copper indium sulfide
WOS:001096972300001,interfacial hydroxyl activation
WOS:000596572400006,polynomials
WOS:000596572400006,signal processing
WOS:000596572400006,discrete fourier transforms
WOS:000596572400006,minimisation
WOS:000596572400006,optimal quaternion number
WOS:000596572400006,signal components
WOS:000596572400006,near orthogonal discrete quaternion fourier transform components
WOS:000596572400006,optimal frequency rescaling
WOS:000596572400006,quaternion-valued signals
WOS:000596572400006,high-order polynomials
WOS:000596572400006,trigonometric functions
WOS:000302924100381,electrospinning
WOS:000302924100381,nanofiber
WOS:000302924100381,pressure-drop
WOS:000302924100381,membrane
WOS:001674246900001,thermal-absorption
WOS:001674246900001,terahertz sensing
WOS:001674246900001,metal-assisted guided-mode resonance
WOS:001674246900001,surface plasmon resonance
WOS:001513440000002,tb-doped
WOS:001513440000002,delta-mno 2
WOS:001513440000002,nanosheet@nanowire homostructures
WOS:001513440000002,hydrothermal synthesis
WOS:001513440000002,supercapacitor
WOS:001322172100001,pbhfo3
WOS:001322172100001,antiferroelectric
WOS:001322172100001,energy storage
WOS:001322172100001,electrocaloric effects
WOS:001322172100001,neuromorphic computing
WOS:001600612000005,quasi-bic
WOS:001600612000005,toroidal quadrupole resonance
WOS:001600612000005,dual-mode
WOS:001600612000005,high q -factors
WOS:001600612000005,dielectric metamaterial
WOS:001600612000005,toroidal dipole resonance
WOS:001519093300002,all-dielectric metasurface
WOS:001519093300002,bics
WOS:001519093300002,fano resonances
WOS:001519093300002,quadrupole
WOS:001519093300002,optical sensing
WOS:001501469900001,heterojunction
WOS:001501469900001,photoelectric synapse
WOS:001501469900001,neuromorphic computing
WOS:001501469900001,photoelectric dual mode sensing
WOS:001089931100001,the complex dynamic network
WOS:001089931100001,double tracking control
WOS:001089931100001,unavailable link state
WOS:000794186300018,partial label learning
WOS:000794186300018,multi-view learning
WOS:000470106400020,extreme learning machine
WOS:000470106400020,hammerstein-wiener model
WOS:000470106400020,lipschitz quotient criterion
WOS:000470106400020,rademacher complexity
WOS:000365109800016,cellulose blend microporous membrane
WOS:000365109800016,tips
WOS:000365109800016,hydrophilic
WOS:000365109800016,separator
WOS:000365109800016,lithium-ion battery
WOS:000980524400001,metal -organic framework
WOS:000980524400001,cu -based catalysts
WOS:000980524400001,photothermal catalysis
WOS:000980524400001,hydrogen production from methanol aqueous
WOS:000980524400001,phase reforming
WOS:000980524400001,controllable in-situ derivedtio2
WOS:000612175800015,distance metric learning
WOS:000612175800015,nearest-neighbor selection
WOS:000612175800015,search model
WOS:000612175800015,k nearest-neighbor
WOS:001373266500001,garnet
WOS:001373266500001,near-infrared
WOS:001373266500001,broadband
WOS:001373266500001,phosphor
WOS:001373266500001,led
WOS:000901547300001,besov spaces
WOS:000901547300001,damped mhd system
WOS:000901547300001,littlewood-paley theory
WOS:000339697600051,phononic crystal
WOS:000339697600051,temperature effect
WOS:000339697600051,defect states
WOS:001665761900001,coprime action
WOS:001665761900001,finite group
WOS:001665761900001,<italic>s</italic>-semipermutable subgroup
WOS:001647133900001,glass transition temperature (<italic>t</italic>g)
WOS:001647133900001,interpretable machine learning
WOS:001647133900001,polyimides
WOS:001647133900001,quantitative structure-property relationship (qspr)
WOS:001647133900001,molecular design
WOS:001622081200001,generative ai word-of-mouth
WOS:001622081200001,product type
WOS:001622081200001,adoption
WOS:001622081200001,functional trust
WOS:001622081200001,human-like trust
WOS:001622081200001,privacy concerns
WOS:001561348800006,cryptography
WOS:001561348800006,montgomery modular multi-plication
WOS:001561348800006,montgomery modular multi-plication
WOS:001561348800006,radix-16 booth method
WOS:001561348800006,lut-based multiplication
WOS:001561348800006,lut-based multiplication
WOS:001561348800006,fpga
WOS:001561348800006,fpga
WOS:001561348800006,fpga
WOS:001451449300001,artificial intelligence in education
WOS:001451449300001,educational technology
WOS:001451449300001,higher education
WOS:001451449300001,reading comprehension
WOS:001451449300001,self-determination theory
WOS:001451449300001,technology acceptance model
WOS:001427696600001,heart rate estimation
WOS:001427696600001,electrocardiograms
WOS:001427696600001,photoplethysmograms
WOS:001427696600001,heart rate variability
WOS:001427696600001,random forest
WOS:001539972000191,process-oriented projects
WOS:001539972000191,group role assignment
WOS:001539972000191,with cooperation and conflict factors (graccfs)
WOS:001539972000191,"graccf via kd-45,collaborative filtering"
WOS:001285627000001,measurement over pins
WOS:001285627000001,inverse involute function
WOS:001285627000001,pad & eacute
WOS:001285627000001,approximation
WOS:001285627000001,schr & ouml
WOS:001285627000001,der iteration
WOS:001293422800001,silicon carbide
WOS:001293422800001,gallium nitride
WOS:001293422800001,magnetorheological
WOS:001293422800001,electro-fenton
WOS:001293422800001,friction wear
WOS:001293422800001,synergistic effects
WOS:001276749900001,historical buildings
WOS:001276749900001,ancestral hall building
WOS:001276749900001,lujiang academy
WOS:001276749900001,wind pressure
WOS:001276749900001,computational fluid dynamics (cfd) simulation
WOS:001276749900001,preventive conservation
WOS:001241152800001,gaussian processes
WOS:001241152800001,image fusion
WOS:001241152800001,image recognition
WOS:001241152800001,object recognition
WOS:001237225100001,few-shot event detection
WOS:001237225100001,prototypical network
WOS:001237225100001,external knowledge base
WOS:001237225100001,global boundary matrix
WOS:001205460200001,proton exchange membrane fuel cells
WOS:001205460200001,channel design
WOS:001205460200001,segmented water management
WOS:001205460200001,water balance
WOS:001205460200001,operating strategy
WOS:001087769200099,aerial target
WOS:001087769200099,bidirectional gated recurrent unit (bigru) network
WOS:001087769200099,feature extraction
WOS:001087769200099,frequency-modulated continuous-wave (fmcw) radar
WOS:001087769200099,micro-doppler (m-d)
WOS:001067845000001,universal portfolio
WOS:001067845000001,l-1-median estimator
WOS:001067845000001,online learning
WOS:001067845000001,weak aggregating algorithm
WOS:001067845000001,expert advice
WOS:001067845000001,competitive performance
WOS:001283944200005,photonic crystals
WOS:001283944200005,structural color
WOS:001283944200005,mechanochromic
WOS:001283944200005,sensitive
WOS:001283944200005,sensing
WOS:001006415800001,fault diagnosis
WOS:001006415800001,roadheader bearing
WOS:001006415800001,transfer learning
WOS:001006415800001,weak fault detection
WOS:001543568000005,many-objective optimization
WOS:001543568000005,decomposition
WOS:001543568000005,objective conflict
WOS:001543568000005,evolutionary algorithm
WOS:001543568000005,set covering model
WOS:000945621800001,salmonella
WOS:000945621800001,metabolomics
WOS:000945621800001,desiccation
WOS:000945621800001,lmfs
WOS:000945621800001,stress responses
WOS:000882008500012,aroma types (ats)
WOS:000882008500012,convolutional neural network
WOS:000882008500012,machine olfaction
WOS:000882008500012,multilabel classification
WOS:000887812900001,camp
WOS:000887812900001,perceived risk
WOS:000887812900001,destination image
WOS:000887812900001,knowledge
WOS:000849453400001,hierarchical multiresolution analysis
WOS:000849453400001,permutation
WOS:000849453400001,thresholding
WOS:000849453400001,averaging
WOS:000849453400001,empirical mode decomposition
WOS:000849453400001,denoising
WOS:000774192100008,proton exchange membrane fuel cell
WOS:000774192100008,water and heat management
WOS:000774192100008,water diffusion
WOS:000774192100008,channel design
WOS:000774192100008,current density
WOS:000916963200007,domain adaptation
WOS:000916963200007,matrix factorization
WOS:000916963200007,maximum entropy
WOS:000916963200007,graph dual regularization
WOS:000691530700017,energy harvesting
WOS:000691530700017,viscoelastic element
WOS:000691530700017,stochastic averaging approach
WOS:000691530700017,gaussian white noise
WOS:000718409100002,phase change material
WOS:000718409100002,battery thermal management
WOS:000718409100002,flexibility
WOS:000718409100002,copolyester thermoplastic elastomer
WOS:000718409100002,lithium-ion battery
WOS:000718409100002,safety
WOS:000692113400008,wind power prediction
WOS:000692113400008,transfer learning
WOS:000692113400008,convolutional neural network
WOS:000692113400008,long short-term memory
WOS:000692113400008,crisscross optimization
WOS:000638047200003,3d stokes-magneto equations
WOS:000638047200003,non-uniform decay estimate
WOS:000638047200003,optimal rate of temporal decay
WOS:000615487400001,electronic nose
WOS:000615487400001,odor identification
WOS:000615487400001,depthwise separable convolutional neural network
WOS:000615487400001,fpga-implementation
WOS:001345027300048,keywords intangible cultural heritage
WOS:001345027300048,creative programming
WOS:001345027300048,teaching practice
WOS:001345027300048,creative design
WOS:000522620200013,soft magnet
WOS:000522620200013,nanocrystalline alloy
WOS:000522620200013,permeability
WOS:000522620200013,electrical resistivity
WOS:000513283300007,error correction
WOS:000513283300007,robust principal component analysis (rpca)
WOS:000513283300007,subspace learning
WOS:000486683200006,microarray gene expression data
WOS:000486683200006,tricluster
WOS:000486683200006,multi-objective optimization
WOS:000486683200006,constraint violation
WOS:000486683200006,evolutionary computation
WOS:000471627100068,information background
WOS:000471627100068,human resource management
WOS:000471627100068,decision-making
WOS:000471627100068,drivers
WOS:000621599304043,ros
WOS:000621599304043,speech recognition
WOS:000621599304043,visualization tool
WOS:000621599304043,human-robot interaction
WOS:000468622104039,high frequency oscillations (hfos)
WOS:000468622104039,seizure onset zone (soz)
WOS:000468622104039,the wavelet entropy (we)
WOS:000468622104039,power spectral density (psd)
WOS:000468622104039,teager energy operator (teo)
WOS:000468622104039,the wavelet time-frequency map
WOS:000468051002009,power energy meters
WOS:000468051002009,error estimation dynamically
WOS:000468051002009,wavelet decomposition
WOS:000468051002009,extreme learning machine
