paper_id,journal_id
WOS:000417154700075,"PROCEEDINGS OF THE 2017 2ND INTERNATIONAL CONFERENCE ON AUTOMATION, MECHANICAL CONTROL AND COMPUTATIONAL ENGINEERING (AMCCE 2017)"
WOS:000427082204055,2017 29TH CHINESE CONTROL AND DECISION CONFERENCE (CCDC)
WOS:000426730000044,PROCEEDINGS OF THE 2ND INTERNATIONAL CONFERENCE ON MECHATRONICS ENGINEERING AND INFORMATION TECHNOLOGY (ICMEIT 2017)
WOS:000388364600194,PROCEEDINGS OF THE 2016 2ND WORKSHOP ON ADVANCED RESEARCH AND TECHNOLOGY IN INDUSTRY APPLICATIONS
WOS:000389875500031,"2016 INTERNATIONAL CONFERENCE ON MECHATRONICS, MANUFACTURING AND MATERIALS ENGINEERING (MMME 2016)"
WOS:000361751100001,IEEE TRANSACTIONS ON SYSTEMS MAN CYBERNETICS-SYSTEMS
WOS:000345236300182,"2013 3RD INTERNATIONAL CONFERENCE ON CONSUMER ELECTRONICS, COMMUNICATIONS AND NETWORKS (CECNET)"
WOS:000288692700050,"ACHIEVEMENTS IN ENGINEERING MATERIALS, ENERGY, MANAGEMENT AND CONTROL BASED ON INFORMATION TECHNOLOGY, PTS 1 AND 2"
WOS:000298656801053,"2011 INTERNATIONAL CONFERENCE ON ELECTRONICS, COMMUNICATIONS AND CONTROL (ICECC)"
WOS:000291897500046,ADVANCED PRECISION ENGINEERING
WOS:000270107401123,"FIFTH INTERNATIONAL WORKSHOP ON ENERGY AND ENVIRONMENT OF RESIDENTIAL BUILDINGS AND THIRD INTERNATIONAL CONFERENCE ON BUILT ENVIRONMENT AND PUBLIC HEALTH, VOL I AND II, PROCEEDINGS"
WOS:000274047200117,"CCDC 2009: 21ST CHINESE CONTROL AND DECISION CONFERENCE, VOLS 1-6, PROCEEDINGS"
WOS:000261543400035,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY
WOS:000257167700366,ADVANCES IN HETEROGENEOUS MATERIAL MECHANICS 2008
WOS:000252213500045,"SECOND WORKSHOP ON DIGITAL MEDIA AND ITS APPLICATION IN MUSEUM & HERITAGE, PROCEEDINGS"
WOS:000253414100180,"ICEPT: 2007 8TH INTERNATIONAL CONFERENCE ON ELECTRONICS PACKAGING TECHNOLOGY, PROCEEDINGS"
WOS:000230416900007,RARE METALS
WOS:000235157400063,"11th IEEE International Conference on Embedded and Real-Time Computing Systems and Applications, Proceedings"
WOS:000177086000006,INTERNATIONAL JOURNAL OF MACHINE TOOLS & MANUFACTURE
WOS:000417894300012,MACROMOLECULAR MATERIALS AND ENGINEERING
WOS:001708222600001,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS
WOS:001593472900001,APPLIED SCIENCES-BASEL
WOS:000664103700001,SCIENTIFIC PROGRAMMING
WOS:000565180500001,JOURNAL OF POWER ELECTRONICS
WOS:001395617300048,IEEE INTERNET OF THINGS JOURNAL
WOS:001262467400001,OPTICAL MATERIALS
WOS:001416185500048,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS
WOS:001410439700001,INTERNATIONAL JOURNAL OF THERMAL SCIENCES
WOS:000732322500001,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS
WOS:000573583800005,SUSTAINABLE CITIES AND SOCIETY
WOS:000253371500074,"MIPPR 2007: MEDICAL IMAGING, PARALLEL PROCESSING OF IMAGES, AND OPTIMIZATION TECHNIQUES"
WOS:000227161500094,"ADVANCES IN ENGINEERING PLASTICITY AND ITS APPLICATIONS, PTS 1 AND 2"
WOS:001584416200008,JOURNAL OF ALLOYS AND COMPOUNDS
WOS:001459914800001,CIRCUITS SYSTEMS AND SIGNAL PROCESSING
WOS:001302385400001,STATISTICAL THEORY AND RELATED FIELDS
WOS:000378060100033,JOURNAL OF MEMBRANE SCIENCE
WOS:000387683300052,PROMOTING BUSINESS ANALYTICS AND QUANTITATIVE MANAGEMENT OF TECHNOLOGY: 4TH INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY AND QUANTITATIVE MANAGEMENT (ITQM 2016)
WOS:000280158100082,"2009 IEEE INTERNATIONAL CONFERENCE ON MECHATRONICS AND AUTOMATION, VOLS 1-7, CONFERENCE PROCEEDINGS"
WOS:001460116800011,OPTICS LETTERS
WOS:001096176600001,ELECTRONIC COMMERCE RESEARCH
WOS:000357352700038,RARE METAL MATERIALS AND ENGINEERING
WOS:001475707500001,COMPUTATIONAL PARTICLE MECHANICS
WOS:000674165800012,ACS SUSTAINABLE CHEMISTRY & ENGINEERING
WOS:001748579400001,INTERNATIONAL JOURNAL OF THERMAL SCIENCES
WOS:001744042400001,CERAMICS INTERNATIONAL
WOS:001668081400001,JOURNAL OF SEMICONDUCTORS
WOS:000806484600001,CHEMICAL COMMUNICATIONS
WOS:000374403900016,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY
WOS:000189505200030,ADVANCES IN GRINDING AND ABRASIVE PROCESSES
WOS:000793504800011,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY
WOS:000406137200085,CHEMICAL ENGINEERING JOURNAL
WOS:000379016900002,CIRCUIT WORLD
WOS:001758017000047,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS
WOS:001573084900001,INTERNATIONAL JOURNAL OF THERMAL SCIENCES
WOS:000423648300012,KNOWLEDGE-BASED SYSTEMS
WOS:000418678900004,WATER ENVIRONMENT RESEARCH
WOS:001766480100001,INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER
WOS:001616293900001,IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS
WOS:001540498300001,MATERIALS TODAY PHYSICS
WOS:001405719700001,APPLIED SURFACE SCIENCE
WOS:001097779300001,JOURNAL OF LUMINESCENCE
WOS:000883263400009,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY
WOS:000888492600002,CHEMOSPHERE
WOS:000414067900024,ELECTROCHIMICA ACTA
WOS:001465531700013,CHINESE JOURNAL OF ELECTRICAL ENGINEERING
WOS:001410341900001,APPLIED THERMAL ENGINEERING
WOS:001221819200053,"2023 24TH INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:000390732300066,ENVIRONMENTAL POLLUTION
WOS:001377292900026,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS
WOS:000308571200165,"EQUIPMENT MANUFACTURING TECHNOLOGY AND AUTOMATION, PTS 1-3"
WOS:001786804300001,RESULTS IN ENGINEERING
WOS:000742147600001,JOURNAL OF INDUSTRIAL AND MANAGEMENT OPTIMIZATION
WOS:000688684900001,ACTUATORS
WOS:001566944700008,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS
WOS:001197960500060,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY
WOS:000475225300001,ADVANCED SYNTHESIS & CATALYSIS
WOS:000391897200010,APPLIED THERMAL ENGINEERING
WOS:000313741400003,JOURNAL OF CULTURAL HERITAGE
WOS:001471023500001,MANAGEMENT AND ORGANIZATION REVIEW
WOS:001273410002082,"PROCEEDINGS OF THE 47TH INTERNATIONAL ACM SIGIR CONFERENCE ON RESEARCH AND DEVELOPMENT IN INFORMATION RETRIEVAL, SIGIR 2024"
WOS:000806728800014,PROCEEDINGS OF 2021 INTERNATIONAL CONFERENCE ON WAVELET ANALYSIS AND PATTERN RECOGNITION (ICWAPR)
WOS:001353334200110,"2021 IEEE/CIC INTERNATIONAL CONFERENCE ON COMMUNICATIONS IN CHINA, ICCC"
WOS:000392674500031,JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS
WOS:001740606000001,JOURNAL OF ENERGY STORAGE
WOS:001082249000001,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS
WOS:000692232500079,IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION
WOS:000386776300026,CURRENT APPLIED PHYSICS
WOS:000269285300203,"2008 IEEE CONFERENCE ON CYBERNETICS AND INTELLIGENT SYSTEMS, VOLS 1 AND 2"
WOS:001790801700001,MICROCHEMICAL JOURNAL
WOS:001617359200001,PHOTONICS AND NANOSTRUCTURES-FUNDAMENTALS AND APPLICATIONS
WOS:001582335700001,ADVANCED SENSOR AND ENERGY MATERIALS
WOS:001501474000001,INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER
WOS:000983690100001,INTERNATIONAL JOURNAL OF ELECTRICAL POWER & ENERGY SYSTEMS
WOS:000393003300036,CHEMOSPHERE
WOS:000309147800102,"RENEWABLE AND SUSTAINABLE ENERGY, PTS 1-7"
WOS:000435270800015,"2017 14TH INTERNATIONAL CONFERENCE ON COMPUTER GRAPHICS, IMAGING AND VISUALIZATION (CGIV 2017)"
WOS:001443633400006,COMPLEX & INTELLIGENT SYSTEMS
WOS:000272687500022,KYBERNETES
WOS:000255161100006,ANNALES POLONICI MATHEMATICI
WOS:000251163500038,"ICEMI 2007: PROCEEDINGS OF 2007 8TH INTERNATIONAL CONFERENCE ON ELECTRONIC MEASUREMENT & INSTRUMENTS, VOL III"
WOS:000248035200101,"Progress of Machining Technology, Proceedings"
WOS:000189126000023,"CCCT 2003, VOL 4, PROCEEDINGS: COMPUTER, COMMUNICATION AND CONTROL TECHNOLOGIES: I"
WOS:000187954200024,FIFTH INTERNATIONAL SYMPOSIUM ON INSTRUMENTATION AND CONTROL TECHNOLOGY
WOS:000183448800041,"PROCEEDINGS OF THE 12TH IEEE INTERNATIONAL CONFERENCE ON FUZZY SYSTEMS, VOLS 1 AND 2"
WOS:000180354600029,PHYSICA B-CONDENSED MATTER
WOS:000417894300012,MACROMOLECULAR MATERIALS AND ENGINEERING
WOS:001708222600001,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS
WOS:001593472900001,APPLIED SCIENCES-BASEL
WOS:000664103700001,SCIENTIFIC PROGRAMMING
WOS:000565180500001,JOURNAL OF POWER ELECTRONICS
WOS:001395617300048,IEEE INTERNET OF THINGS JOURNAL
WOS:001262467400001,OPTICAL MATERIALS
WOS:001416185500048,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS
WOS:001410439700001,INTERNATIONAL JOURNAL OF THERMAL SCIENCES
WOS:000732322500001,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS
WOS:000573583800005,SUSTAINABLE CITIES AND SOCIETY
WOS:000253371500074,"MIPPR 2007: MEDICAL IMAGING, PARALLEL PROCESSING OF IMAGES, AND OPTIMIZATION TECHNIQUES"
WOS:000227161500094,"ADVANCES IN ENGINEERING PLASTICITY AND ITS APPLICATIONS, PTS 1 AND 2"
WOS:001584416200008,JOURNAL OF ALLOYS AND COMPOUNDS
WOS:001459914800001,CIRCUITS SYSTEMS AND SIGNAL PROCESSING
WOS:001302385400001,STATISTICAL THEORY AND RELATED FIELDS
WOS:000378060100033,JOURNAL OF MEMBRANE SCIENCE
WOS:000387683300052,PROMOTING BUSINESS ANALYTICS AND QUANTITATIVE MANAGEMENT OF TECHNOLOGY: 4TH INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY AND QUANTITATIVE MANAGEMENT (ITQM 2016)
WOS:000280158100082,"2009 IEEE INTERNATIONAL CONFERENCE ON MECHATRONICS AND AUTOMATION, VOLS 1-7, CONFERENCE PROCEEDINGS"
WOS:001566966100038,IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT
WOS:000991686300001,INTERNATIONAL JOURNAL OF ADAPTIVE CONTROL AND SIGNAL PROCESSING
WOS:001460116800011,OPTICS LETTERS
WOS:001096176600001,ELECTRONIC COMMERCE RESEARCH
WOS:000357352700038,RARE METAL MATERIALS AND ENGINEERING
WOS:001748579400001,INTERNATIONAL JOURNAL OF THERMAL SCIENCES
WOS:001744042400001,CERAMICS INTERNATIONAL
WOS:001668081400001,JOURNAL OF SEMICONDUCTORS
WOS:000806484600001,CHEMICAL COMMUNICATIONS
WOS:000374403900016,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY
WOS:000189505200030,ADVANCES IN GRINDING AND ABRASIVE PROCESSES
WOS:000793504800011,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY
WOS:000406137200085,CHEMICAL ENGINEERING JOURNAL
WOS:000379016900002,CIRCUIT WORLD
WOS:001758017000047,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS
WOS:001573084900001,INTERNATIONAL JOURNAL OF THERMAL SCIENCES
WOS:000423648300012,KNOWLEDGE-BASED SYSTEMS
WOS:000418678900004,WATER ENVIRONMENT RESEARCH
WOS:001766480100001,INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER
WOS:001616293900001,IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS
WOS:001540498300001,MATERIALS TODAY PHYSICS
WOS:001405719700001,APPLIED SURFACE SCIENCE
WOS:001097779300001,JOURNAL OF LUMINESCENCE
WOS:000883263400009,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY
WOS:000888492600002,CHEMOSPHERE
WOS:000414067900024,ELECTROCHIMICA ACTA
WOS:001465531700013,CHINESE JOURNAL OF ELECTRICAL ENGINEERING
WOS:001410341900001,APPLIED THERMAL ENGINEERING
WOS:001221819200053,"2023 24TH INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY, ICEPT"
WOS:000390732300066,ENVIRONMENTAL POLLUTION
WOS:001377292900026,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS
WOS:000308571200165,"EQUIPMENT MANUFACTURING TECHNOLOGY AND AUTOMATION, PTS 1-3"
WOS:001786804300001,RESULTS IN ENGINEERING
WOS:000742147600001,JOURNAL OF INDUSTRIAL AND MANAGEMENT OPTIMIZATION
WOS:000688684900001,ACTUATORS
WOS:001566944700008,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS
WOS:001197960500060,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY
WOS:000475225300001,ADVANCED SYNTHESIS & CATALYSIS
WOS:000391897200010,APPLIED THERMAL ENGINEERING
WOS:000313741400003,JOURNAL OF CULTURAL HERITAGE
WOS:001471023500001,MANAGEMENT AND ORGANIZATION REVIEW
WOS:001273410002082,"PROCEEDINGS OF THE 47TH INTERNATIONAL ACM SIGIR CONFERENCE ON RESEARCH AND DEVELOPMENT IN INFORMATION RETRIEVAL, SIGIR 2024"
WOS:000806728800014,PROCEEDINGS OF 2021 INTERNATIONAL CONFERENCE ON WAVELET ANALYSIS AND PATTERN RECOGNITION (ICWAPR)
WOS:001353334200110,"2021 IEEE/CIC INTERNATIONAL CONFERENCE ON COMMUNICATIONS IN CHINA, ICCC"
WOS:000392674500031,JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS
WOS:001740606000001,JOURNAL OF ENERGY STORAGE
WOS:001082249000001,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS
WOS:000692232500079,IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION
WOS:000386776300026,CURRENT APPLIED PHYSICS
WOS:000269285300203,"2008 IEEE CONFERENCE ON CYBERNETICS AND INTELLIGENT SYSTEMS, VOLS 1 AND 2"
WOS:001790801700001,MICROCHEMICAL JOURNAL
WOS:001617359200001,PHOTONICS AND NANOSTRUCTURES-FUNDAMENTALS AND APPLICATIONS
WOS:001582335700001,ADVANCED SENSOR AND ENERGY MATERIALS
WOS:001501474000001,INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER
WOS:000983690100001,INTERNATIONAL JOURNAL OF ELECTRICAL POWER & ENERGY SYSTEMS
WOS:000393003300036,CHEMOSPHERE
WOS:000309147800102,"RENEWABLE AND SUSTAINABLE ENERGY, PTS 1-7"
WOS:000435270800015,"2017 14TH INTERNATIONAL CONFERENCE ON COMPUTER GRAPHICS, IMAGING AND VISUALIZATION (CGIV 2017)"
WOS:001443633400006,COMPLEX & INTELLIGENT SYSTEMS
WOS:001228243800001,JOURNAL OF THE ELECTROCHEMICAL SOCIETY
WOS:000404090200002,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH
WOS:001761918600001,APPLIED THERMAL ENGINEERING
WOS:001245917000004,IEEE SENSORS JOURNAL
WOS:001153653500001,ELECTRONICS LETTERS
WOS:000542180000021,COMPUTERS & INDUSTRIAL ENGINEERING
WOS:000547876000001,SOLDERING & SURFACE MOUNT TECHNOLOGY
WOS:000334280200015,SOCIAL BEHAVIOR AND PERSONALITY
WOS:001428482500001,MATERIA-RIO DE JANEIRO
WOS:000517663200005,KNOWLEDGE-BASED SYSTEMS
WOS:000377738300001,JOURNAL OF HAZARDOUS MATERIALS
WOS:001544344900014,"ADVANCES IN COMPUTER GRAPHICS, CGI 2024, PT I"
WOS:000078140300014,BIOTECHNOLOGY AND BIOENGINEERING
WOS:000702123600010,PROCEEDINGS OF 2020 INTERNATIONAL CONFERENCE ON WAVELET ANALYSIS AND PATTERN RECOGNITION (ICWAPR)
WOS:000252984500133,"GRC: 2007 IEEE INTERNATIONAL CONFERENCE ON GRANULAR COMPUTING, PROCEEDINGS"
WOS:000806728800013,PROCEEDINGS OF 2021 INTERNATIONAL CONFERENCE ON WAVELET ANALYSIS AND PATTERN RECOGNITION (ICWAPR)
WOS:000236491500018,ADVANCES IN GRINDING AND ABRASIVE TECHNOLOGY XIII
WOS:000189505200174,ADVANCES IN GRINDING AND ABRASIVE PROCESSES
WOS:000395852400027,RARE METAL MATERIALS AND ENGINEERING
WOS:001501334900001,INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH
WOS:001564494900119,"PROCEEDINGS OF THE 2025 GENETIC AND EVOLUTIONARY COMPUTATION CONFERENCE COMPANION, GECCO 2025 COMPANION"
WOS:000426020500050,RARE METAL MATERIALS AND ENGINEERING
WOS:000686993300001,MEMETIC COMPUTING
WOS:000605364800003,IET IMAGE PROCESSING
WOS:000426731200043,2017 13TH INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND SECURITY (CIS)
WOS:000185940200033,MACHINING OF NATURAL STONE MATERIALS
WOS:000792704200001,DESIGN JOURNAL
WOS:000241773202185,"WCICA 2006: SIXTH WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION, VOLS 1-12, CONFERENCE PROCEEDINGS"
WOS:001250089800006,OPTICS EXPRESS
WOS:000316091900014,JOURNAL OF NETWORK AND COMPUTER APPLICATIONS
WOS:000864187903125,"2022 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH AND SIGNAL PROCESSING (ICASSP)"
WOS:000225237800060,ADVANCES IN MATERIALS MANUFACTURING SCIENCE AND TECHNOLOGY
WOS:001477501700011,"THIRTY-NINTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-25, VOL 39 NO 24"
WOS:001577946000001,OPTICS AND LASER TECHNOLOGY
WOS:001584082000011,APPLIED THERMAL ENGINEERING
WOS:001529245200001,ASIA-PACIFIC JOURNAL OF OPERATIONAL RESEARCH
WOS:000692226800001,IEEE ACCESS
WOS:000512100500008,SIGNAL IMAGE AND VIDEO PROCESSING
WOS:000330988500008,CIRCUITS SYSTEMS AND SIGNAL PROCESSING
WOS:000429091400006,JOURNAL OF LUMINESCENCE
WOS:000338214100013,APPLIED INTELLIGENCE
WOS:000526028800013,PROCEEDINGS OF 2019 INTERNATIONAL CONFERENCE ON WAVELET ANALYSIS AND PATTERN RECOGNITION (ICWAPR)
WOS:001758100100010,OPTICS EXPRESS
WOS:000641414200001,INTERNATIONAL JOURNAL OF CIRCUIT THEORY AND APPLICATIONS
WOS:000732158000001,IEEE GEOSCIENCE AND REMOTE SENSING LETTERS
WOS:000339536400018,CATALYSIS COMMUNICATIONS
WOS:000185940200024,MACHINING OF NATURAL STONE MATERIALS
WOS:001613625200001,BIOMATERIALS SCIENCE
WOS:000507149600095,JOURNAL OF PHYSICAL CHEMISTRY C
WOS:000397691900012,JOURNAL OF HAZARDOUS MATERIALS
WOS:000394232600019,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS
WOS:000312432700058,ADVANCED RESEARCH ON MATERIAL ENGINEERING AND ITS APPLICATION
WOS:001416193400012,IEEE INTERNET OF THINGS JOURNAL
WOS:000661167500001,ADVANCED OPTICAL MATERIALS
WOS:001064571900001,OPTICAL MATERIALS
WOS:000812454600001,VISUAL COMPUTER
WOS:001060095400012,VISUAL COMPUTER
WOS:001308792400001,SURFACES AND INTERFACES
WOS:000512219600117,CERAMICS INTERNATIONAL
WOS:001569076700001,INFORMATION PROCESSING & MANAGEMENT
WOS:000507368100004,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY
WOS:001657949000001,MEASUREMENT SCIENCE AND TECHNOLOGY
WOS:000821435000003,OPTICAL MATERIALS
WOS:001641962300001,CERAMICS INTERNATIONAL
WOS:000683960700004,JOURNAL OF APPLIED PHYSICS
WOS:001668426400001,APPLIED THERMAL ENGINEERING
WOS:001178148300047,JOURNAL OF LIGHTWAVE TECHNOLOGY
WOS:000827772800003,CHEMICAL ENGINEERING JOURNAL
WOS:000684588700031,APPLIED OPTICS
WOS:000661965700001,DALTON TRANSACTIONS
WOS:000546685000002,JOURNAL OF ALLOYS AND COMPOUNDS
WOS:001454632300001,JOURNAL OF MATERIALS CHEMISTRY B
WOS:000497968000054,APPLIED ENERGY
WOS:001129763900001,JOURNAL OF POWER ELECTRONICS
WOS:000541377500020,JOURNAL OF LUMINESCENCE
WOS:000608410400001,ENERGY SCIENCE & ENGINEERING
WOS:001717751300001,EXPERT SYSTEMS WITH APPLICATIONS
WOS:001738041600001,JOURNAL OF ORGANIC CHEMISTRY
WOS:001505249700006,ACTA PHOTONICA SINICA
WOS:001522156900008,CHINA SURFACE ENGINEERING
WOS:001448480800001,HIGH PERFORMANCE POLYMERS
WOS:001260716500001,JOURNAL OF CHEMINFORMATICS
WOS:001234296300002,ANALYSIS MATHEMATICA
WOS:001185918700010,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH
WOS:001283260200053,LASER & OPTOELECTRONICS PROGRESS
WOS:001138732300001,OPTICS COMMUNICATIONS
WOS:001112788100001,JOURNAL OF BUILDING ENGINEERING
WOS:001063792500013,APPLIED PHYSICS LETTERS
WOS:001070432100001,CASE STUDIES IN CONSTRUCTION MATERIALS
WOS:000790519500005,JOURNAL OF ENERGY STORAGE
WOS:001431643500184,"2022 IEEE 24TH ELECTRONICS PACKAGING TECHNOLOGY CONFERENCE, EPTC"
WOS:000656557100001,CERAMICS INTERNATIONAL
WOS:000659992700007,SOLID STATE IONICS
WOS:000646945500003,EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY
WOS:000626666900003,OPTIK
WOS:000709788000039,PROCEEDINGS OF 2021 IEEE 12TH INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING AND SERVICE SCIENCE (ICSESS)
WOS:000766837400043,19TH IEEE INTERNATIONAL SYMPOSIUM ON PARALLEL AND DISTRIBUTED PROCESSING WITH APPLICATIONS (ISPA/BDCLOUD/SOCIALCOM/SUSTAINCOM 2021)
WOS:000577034300004,ARCHIVES OF MICROBIOLOGY
WOS:000569128400002,SURFACE REVIEW AND LETTERS
WOS:000537570200006,CERAMICS INTERNATIONAL
WOS:000583764000001,OPTOELECTRONICS AND ADVANCED MATERIALS-RAPID COMMUNICATIONS
WOS:000507896800040,JOURNAL OF LUMINESCENCE
WOS:000505391200011,JOURNAL OF MATERIALS ENGINEERING AND PERFORMANCE
WOS:000493217800008,CERAMICS INTERNATIONAL
WOS:000497147600001,MATERIALS AND CORROSION-WERKSTOFFE UND KORROSION
WOS:000497864700245,SENSORS
WOS:000462985700039,JOURNAL OF SUPERCONDUCTIVITY AND NOVEL MAGNETISM
WOS:000425204400164,CERAMICS INTERNATIONAL
WOS:000424308500036,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY
WOS:000423643500026,SURFACE & COATINGS TECHNOLOGY
WOS:000459847900026,2018 ASIA COMMUNICATIONS AND PHOTONICS CONFERENCE (ACP)
WOS:000412453300008,SMALL
WOS:000394663000007,NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS
WOS:000386656700007,ELECTROCHIMICA ACTA
WOS:000384784100130,CERAMICS INTERNATIONAL
WOS:000361252500091,ENERGY
WOS:000380574500034,"2015 SSR International Conference on Social Sciences and Information (SSR-SSI 2015), Pt 3"
WOS:000341064300016,JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY
WOS:000393066205104,2014 11TH WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION (WCICA)
WOS:000325845900011,COMPLEX VARIABLES AND ELLIPTIC EQUATIONS
WOS:000321690300003,APPLICABLE ANALYSIS
WOS:000316308700082,INDUSTRIAL DESIGN AND MECHANICAL POWER
WOS:000295020900005,BULLETIN OF MATERIALS SCIENCE
WOS:000303483500020,"ADVANCED MANUFACTURING TECHNOLOGY, PTS 1-3"
WOS:000308571200355,"EQUIPMENT MANUFACTURING TECHNOLOGY AND AUTOMATION, PTS 1-3"
WOS:000292279500036,"MANUFACTURING PROCESS TECHNOLOGY, PTS 1-5"
WOS:000290199901055,"MANUFACTURING ENGINEERING AND AUTOMATION I, PTS 1-3"
WOS:000303423600178,"ADVANCED MATERIALS AND STRUCTURES, PTS 1 AND 2"
WOS:000270816500079,PROGRESS OF MACHINING TECHNOLOGY
WOS:000268994000038,PROCEEDINGS OF THE SEVENTH INTERNATIONAL CONFERENCE ON FLUID POWER TRANSMISSION AND CONTROL
WOS:000234264200030,"Proceedings of the World Engineers' Convention 2004: Vol D, Environment Protection and Disaster Mitigation"
WOS:000085167800064,PROCEEDINGS OF FOURTH INTERNATIONAL WORKSHOP ON CSCW IN DESIGN
WOS:001584970400004,EXPERT SYSTEMS WITH APPLICATIONS
WOS:001547678400011,IEEE ANTENNAS AND WIRELESS PROPAGATION LETTERS
WOS:001566954800002,IEEE GEOSCIENCE AND REMOTE SENSING LETTERS
WOS:001245397300001,MATERIALS
WOS:001016882000001,CEMENT AND CONCRETE RESEARCH
WOS:000992739800002,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH
WOS:000979224300002,JOURNAL OF COATINGS TECHNOLOGY AND RESEARCH
WOS:000920825000001,JOURNAL OF ENGINEERING MECHANICS
WOS:000881766300003,FORENSIC SCIENCE INTERNATIONAL-DIGITAL INVESTIGATION
WOS:000846607300001,PROCESSES
WOS:000809479800001,MATERIALS
WOS:000744239100001,ENVIRONMENTAL POLLUTION
WOS:000702508600003,ENERGY REPORTS
WOS:000604745300002,APPLIED MATHEMATICS LETTERS
WOS:000623844900005,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS
WOS:000596327600018,APPLIED MATHEMATICS LETTERS
WOS:000766837400153,19TH IEEE INTERNATIONAL SYMPOSIUM ON PARALLEL AND DISTRIBUTED PROCESSING WITH APPLICATIONS (ISPA/BDCLOUD/SOCIALCOM/SUSTAINCOM 2021)
WOS:000683376600001,SSPS 2020: 2020 2ND SYMPOSIUM ON SIGNAL PROCESSING SYSTEMS
WOS:000488423600011,APPLIED THERMAL ENGINEERING
WOS:000480510700001,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS
WOS:000472530900012,SIGNAL IMAGE AND VIDEO PROCESSING
WOS:000457725100006,JAPANESE JOURNAL OF APPLIED PHYSICS
